2.700000000000000000e+01;7.298507094383239746e-01;3.238465309143066406e+00;5.195327997207641602e-01;1.231246441602706909e-01;-4.124509915709495544e-02;-7.956019043922424316e-02;1.026797851562500000e+03;1.906986389160156250e+02;1.452948451042175293e-01
2.800000000000000000e+01;7.299029231071472168e-01;3.239267110824584961e+00;1.731875836849212646e-01;1.228879913687705994e-01;-4.117543995380401611e-02;-7.939428836107254028e-02;1.026543701171875000e+03;1.899253234863281250e+02;6.005565524101257324e-01
2.900000000000000000e+01;7.074327468872070312e-01;2.749656438827514648e+00;5.176895856857299805e-01;1.222533136606216431e-01;-3.622766211628913879e-02;-8.355285227298736572e-02;1.046135742187500000e+03;2.530542297363281250e+02;-9.814040660858154297e-01
3.000000000000000000e+01;7.073775529861450195e-01;2.750699996948242188e+00;1.726115047931671143e-01;1.214731708168983459e-01;-3.630579262971878052e-02;-8.272393047809600830e-02;1.041460571289062500e+03;2.433977966308593750e+02;-2.063870906829833984e+00
3.100000000000000000e+01;6.886545419692993164e-01;2.257979393005371094e+00;5.150390863418579102e-01;1.229697540402412415e-01;-3.126497566699981689e-02;-8.906996250152587891e-02;1.065518432617187500e+03;3.197108459472656250e+02;-1.965021967887878418e+00
3.200000000000000000e+01;6.884853839874267578e-01;2.259504079818725586e+00;1.717619746923446655e-01;1.217504069209098816e-01;-3.150863945484161377e-02;-8.765272796154022217e-02;1.058426879882812500e+03;3.053276977539062500e+02;-4.524742126464843750e+00
3.300000000000000000e+01;6.734707951545715332e-01;1.762929916381835938e+00;5.111936330795288086e-01;1.261729151010513306e-01;-2.686535939574241638e-02;-9.652601927518844604e-02;1.083975341796875000e+03;3.779550781250000000e+02;-1.645986199378967285e+00
3.400000000000000000e+01;6.731989383697509766e-01;1.764988899230957031e+00;1.704779267311096191e-01;1.251670122146606445e-01;-2.726618386805057526e-02;-9.515208005905151367e-02;1.078812377929687500e+03;3.680926208496093750e+02;-3.838986635208129883e+00
3.500000000000000000e+01;6.619018912315368652e-01;1.263852119445800781e+00;5.064208507537841797e-01;1.315597295761108398e-01;-2.341939136385917664e-02;-1.052442863583564758e-01;1.100802734375000000e+03;4.197347412109375000e+02;-1.429372578859329224e-01
3.600000000000000000e+01;6.615519523620605469e-01;1.266103744506835938e+00;1.688308268785476685e-01;1.317017525434494019e-01;-2.394587360322475433e-02;-1.048622354865074158e-01;1.100507324218750000e+03;4.189302673339843750e+02;-3.009924590587615967e-01
3.700000000000000000e+01;6.540563106536865234e-01;7.605677247047424316e-01;5.018509030342102051e-01;1.374725103378295898e-01;-2.111450023949146271e-02;-1.133827045559883118e-01;1.114658935546875000e+03;4.457236328125000000e+02;1.625036478042602539e+00
3.800000000000000000e+01;6.536583304405212402e-01;7.623445391654968262e-01;1.672277599573135376e-01;1.391349732875823975e-01;-2.172315120697021484e-02;-1.144124493002891541e-01;1.119024780273437500e+03;4.519785156250000000e+02;3.635124206542968750e+00
3.900000000000000000e+01;6.500815153121948242e-01;2.539514899253845215e-01;4.990226626396179199e-01;1.414231061935424805e-01;-1.997665315866470337e-02;-1.184293180704116821e-01;1.122768676757812500e+03;4.583867187500000000e+02;2.801781892776489258e+00
4.000000000000000000e+01;6.496621370315551758e-01;2.546259760856628418e-01;1.662322878837585449e-01;1.440713703632354736e-01;-2.062404528260231018e-02;-1.203928664326667786e-01;1.129727783203125000e+03;4.678341064453125000e+02;5.992854595184326172e+00
4.100000000000000000e+01;1.364831924438476562e+00;4.698345661163330078e+00;5.255590081214904785e-01;1.216084733605384827e-01;-5.203974246978759766e-02;-6.762713938951492310e-02;9.672152099609375000e+02;5.146289443969726562e+01;6.391873955726623535e-01
4.200000000000000000e+01;1.365223646163940430e+00;4.699360847473144531e+00;1.751619279384613037e-01;1.217750012874603271e-01;-5.176369845867156982e-02;-6.805475801229476929e-02;9.698742675781250000e+02;5.607487869262695312e+01;1.221441984176635742e+00
4.300000000000000000e+01;1.309388518333435059e+00;4.228802680969238281e+00;5.235279202461242676e-01;1.230717003345489502e-01;-4.949761554598808289e-02;-7.152421027421951294e-02;9.862097167968750000e+02;8.934774017333984375e+01;6.106612682342529297e-01
4.400000000000000000e+01;1.309722900390625000e+00;4.229733943939208984e+00;1.744869500398635864e-01;1.232356578111648560e-01;-4.925094544887542725e-02;-7.191658765077590942e-02;9.893357543945312500e+02;9.490959167480468750e+01;1.502436399459838867e+00
4.500000000000000000e+01;1.259687304496765137e+00;3.751815080642700195e+00;5.216636657714843750e-01;1.233824864029884338e-01;-4.600258916616439819e-02;-7.520975172519683838e-02;1.005282470703125000e+03;1.335068969726562500e+02;5.235102772712707520e-01
4.600000000000000000e+01;1.259926080703735352e+00;3.752688407897949219e+00;1.738757342100143433e-01;1.234271526336669922e-01;-4.581819847226142883e-02;-7.542692869901657104e-02;1.007222778320312500e+03;1.370241394042968750e+02;1.302772164344787598e+00
4.700000000000000000e+01;1.216044187545776367e+00;3.268497943878173828e+00;5.198372602462768555e-01;1.230240836739540100e-01;-4.171337932348251343e-02;-7.900357246398925781e-02;1.024972656250000000e+03;1.861913146972656250e+02;6.276271492242813110e-02
4.800000000000000000e+01;1.216144084930419922e+00;3.269422769546508789e+00;1.732919216156005859e-01;1.227217391133308411e-01;-4.163046926259994507e-02;-7.879023998975753784e-02;1.023911682128906250e+03;1.838615417480468750e+02;2.466450482606887817e-01
4.900000000000000000e+01;1.178578138351440430e+00;2.779705762863159180e+00;5.177076458930969238e-01;1.229218915104866028e-01;-3.695287555456161499e-02;-8.350795507431030273e-02;1.045281005859375000e+03;2.476911163330078125e+02;-9.342688322067260742e-01
5.000000000000000000e+01;1.178503394126892090e+00;2.780884742736816406e+00;1.726170331239700317e-01;1.221295669674873352e-01;-3.700866922736167908e-02;-8.268991112709045410e-02;1.040490722656250000e+03;2.378206024169921875e+02;-2.058397769927978516e+00
5.100000000000000000e+01;1.147247076034545898e+00;2.285808801651000977e+00;5.147709250450134277e-01;1.243431270122528076e-01;-3.217497095465660095e-02;-8.954498171806335449e-02;1.065710449218750000e+03;3.131455688476562500e+02;-1.707491517066955566e+00
5.200000000000000000e+01;1.146983623504638672e+00;2.287457227706909180e+00;1.716690510511398315e-01;1.231638640165328979e-01;-3.239176794886589050e-02;-8.819235861301422119e-02;1.058949707031250000e+03;2.994466247558593750e+02;-4.045508861541748047e+00
5.300000000000000000e+01;1.121962070465087891e+00;1.786665678024291992e+00;5.106645226478576660e-01;1.281642466783523560e-01;-2.787987887859344482e-02;-9.751322120428085327e-02;1.085169067382812500e+03;3.711803283691406250e+02;-1.519030332565307617e+00
5.400000000000000000e+01;1.121524810791015625e+00;1.788825631141662598e+00;1.702978610992431641e-01;1.272037923336029053e-01;-2.825619652867317200e-02;-9.620791673660278320e-02;1.080187255859375000e+03;3.617397460937500000e+02;-3.619306087493896484e+00
5.500000000000000000e+01;1.102726221084594727e+00;1.281980991363525391e+00;5.056526064872741699e-01;1.340968012809753418e-01;-2.447082474827766418e-02;-1.067368462681770325e-01;1.102889892578125000e+03;4.139606323242187500e+02;-8.316397666931152344e-02
5.600000000000000000e+01;1.102153420448303223e+00;1.284315228462219238e+00;1.685730516910552979e-01;1.342578679323196411e-01;-2.498109824955463409e-02;-1.063899472355842590e-01;1.102587646484375000e+03;4.132697753906250000e+02;-3.044521212577819824e-01
5.700000000000000000e+01;1.089691996574401855e+00;7.719402909278869629e-01;5.008698701858520508e-01;1.404595822095870972e-01;-2.216847054660320282e-02;-1.153192445635795593e-01;1.117395019531250000e+03;4.411511840820312500e+02;1.657067179679870605e+00
5.800000000000000000e+01;1.089033007621765137e+00;7.737797498703002930e-01;1.668995022773742676e-01;1.421457827091217041e-01;-2.277166768908500671e-02;-1.163777112960815430e-01;1.121810302734375000e+03;4.476264953613281250e+02;3.630260229110717773e+00
5.900000000000000000e+01;1.083090424537658691e+00;2.578283548355102539e-01;4.979049563407897949e-01;1.446771919727325439e-01;-2.102488093078136444e-02;-1.206362470984458923e-01;1.125965942382812500e+03;4.545550842285156250e+02;2.871060132980346680e+00
6.000000000000000000e+01;1.082391977310180664e+00;2.585277855396270752e-01;1.658572256565093994e-01;1.473816782236099243e-01;-2.167456783354282379e-02;-1.226526424288749695e-01;1.132993774414062500e+03;4.644091796875000000e+02;6.152385711669921875e+00
6.100000000000000000e+01;1.911213159561157227e+00;4.715977191925048828e+00;5.267754793167114258e-01;1.186591535806655884e-01;-5.136056616902351379e-02;-6.537976861000061035e-02;9.609254150390625000e+02;4.577842712402343750e+01;6.643338203430175781e-01
6.200000000000000000e+01;1.911754846572875977e+00;4.717017650604248047e+00;1.755731999874114990e-01;1.187396273016929626e-01;-5.110142007470130920e-02;-6.570992618799209595e-02;9.626016235351562500e+02;4.858203887939453125e+01;1.154542088508605957e+00
6.300000000000000000e+01;1.833222985267639160e+00;4.254989147186279297e+00;5.245971083641052246e-01;1.207745000720024109e-01;-4.918614402413368225e-02;-6.956098973751068115e-02;9.806065063476562500e+02;8.328195953369140625e+01;4.688399434089660645e-01
6.400000000000000000e+01;1.833692550659179688e+00;4.255991935729980469e+00;1.748502999544143677e-01;1.208228096365928650e-01;-4.894880205392837524e-02;-6.983563303947448730e-02;9.824950561523437500e+02;8.625086212158203125e+01;1.384806394577026367e+00
6.500000000000000000e+01;1.763281106948852539e+00;3.783435344696044922e+00;5.224860906600952148e-01;1.219678595662117004e-01;-4.610517993569374084e-02;-7.371154427528381348e-02;1.001114379882812500e+03;1.278049697875976562e+02;4.174746870994567871e-01
6.600000000000000000e+01;1.763626813888549805e+00;3.784434080123901367e+00;1.741569638252258301e-01;1.218821108341217041e-01;-4.591940715909004211e-02;-7.380898296833038330e-02;1.001519409179687500e+03;1.282071380615234375e+02;9.622560739517211914e-01
6.700000000000000000e+01;1.701874852180480957e+00;3.302607536315917969e+00;5.203124284744262695e-01;1.226701289415359497e-01;-4.223516583442687988e-02;-7.814436405897140503e-02;1.022263793945312500e+03;1.804906463623046875e+02;-2.010052204132080078e-01
6.800000000000000000e+01;1.702037453651428223e+00;3.303707599639892578e+00;1.734555363655090332e-01;1.222584918141365051e-01;-4.213774204254150391e-02;-7.784374803304672241e-02;1.019976196289062500e+03;1.757357025146484375e+02;-3.056874573230743408e-01
6.900000000000000000e+01;1.649207234382629395e+00;2.813604831695556641e+00;5.177597999572753906e-01;1.237161010503768921e-01;-3.785680234432220459e-02;-8.341309428215026855e-02;1.044114868164062500e+03;2.410557098388671875e+02;-9.307287335395812988e-01
7.000000000000000000e+01;1.649133920669555664e+00;2.814986705780029297e+00;1.726355403661727905e-01;1.228804886341094971e-01;-3.788655996322631836e-02;-8.257964998483657837e-02;1.039012207031250000e+03;2.305589599609375000e+02;-2.090379238128662109e+00
7.100000000000000000e+01;1.605236649513244629e+00;2.317107200622558594e+00;5.143768191337585449e-01;1.262619048357009888e-01;-3.339349478483200073e-02;-9.026081860065460205e-02;1.065908935546875000e+03;3.046456604003906250e+02;-1.592505455017089844e+00
7.200000000000000000e+01;1.604901790618896484e+00;2.318952083587646484e+00;1.715341061353683472e-01;1.251226067543029785e-01;-3.357918187975883484e-02;-8.897598087787628174e-02;1.059630981445312500e+03;2.918106079101562500e+02;-3.551154136657714844e+00
7.300000000000000000e+01;1.569824218750000000e+00;1.813326716423034668e+00;5.098515748977661133e-01;1.311129480600357056e-01;-2.931803837418556213e-02;-9.903771430253982544e-02;1.086850830078125000e+03;3.619790649414062500e+02;-1.328460335731506348e+00
7.400000000000000000e+01;1.569241404533386230e+00;1.815650820732116699e+00;1.700217574834823608e-01;1.302237957715988159e-01;-2.966631762683391571e-02;-9.782864153385162354e-02;1.082413330078125000e+03;3.533121337890625000e+02;-3.105500221252441406e+00
7.500000000000000000e+01;1.542932271957397461e+00;1.302335143089294434e+00;5.044678449630737305e-01;1.379507035017013550e-01;-2.603719569742679596e-02;-1.090342998504638672e-01;1.105934570312500000e+03;4.056724853515625000e+02;-5.565896630287170410e-02
7.600000000000000000e+01;1.542149782180786133e+00;1.304799079895019531e+00;1.681748032569885254e-01;1.381615847349166870e-01;-2.652932517230510712e-02;-1.087542772293090820e-01;1.105811645507812500e+03;4.052950439453125000e+02;-2.025420367717742920e-01
7.700000000000000000e+01;1.524729013442993164e+00;7.847079038619995117e-01;4.993754625320434570e-01;1.450283229351043701e-01;-2.379469573497772217e-02;-1.182667464017868042e-01;1.121532836914062500e+03;4.343438720703125000e+02;1.702606558799743652e+00
7.800000000000000000e+01;1.523814916610717773e+00;7.866395115852355957e-01;1.663987636566162109e-01;1.467668712139129639e-01;-2.439234405755996704e-02;-1.193824186921119690e-01;1.125994018554687500e+03;4.411412048339843750e+02;3.681246757507324219e+00
7.900000000000000000e+01;1.515512824058532715e+00;2.621811032295227051e-01;4.962207973003387451e-01;1.496561616659164429e-01;-2.267401106655597687e-02;-1.239682734012603760e-01;1.130570800781250000e+03;4.486724853515625000e+02;2.997531652450561523e+00
8.000000000000000000e+01;1.514536142349243164e+00;2.629156708717346191e-01;1.652918905019760132e-01;1.524488776922225952e-01;-2.332688495516777039e-02;-1.260678619146347046e-01;1.137896240234375000e+03;4.591089477539062500e+02;6.367663860321044922e+00
8.100000000000000000e+01;2.458119630813598633e+00;4.737500667572021484e+00;5.283643007278442383e-01;1.147050559520721436e-01;-5.036669597029685974e-02;-6.244934350252151489e-02;9.525759277343750000e+02;3.878871154785156250e+01;3.580409288406372070e-01
8.200000000000000000e+01;2.458802223205566406e+00;4.738565444946289062e+00;1.761100292205810547e-01;1.146779581904411316e-01;-5.013004317879676819e-02;-6.265708059072494507e-02;9.528817749023437500e+02;3.893788909912109375e+01;8.571281433105468750e-01
8.300000000000000000e+01;2.357281684875488281e+00;4.285157203674316406e+00;5.260115861892700195e-01;1.176014393568038940e-01;-4.863782972097396851e-02;-6.696291267871856689e-02;9.735610961914062500e+02;7.638358306884765625e+01;4.068005979061126709e-01
8.400000000000000000e+01;2.357884883880615234e+00;4.286240100860595703e+00;1.753303855657577515e-01;1.175075024366378784e-01;-4.841459542512893677e-02;-6.709261983633041382e-02;9.734838256835937500e+02;7.549092102050781250e+01;1.155352234840393066e+00
8.500000000000000000e+01;2.266794681549072266e+00;3.819089889526367188e+00;5.236058235168457031e-01;1.198656037449836731e-01;-4.606710746884346008e-02;-7.167148590087890625e-02;9.955072021484375000e+02;1.210607223510742188e+02;9.958797693252563477e-02
8.600000000000000000e+01;2.267254590988159180e+00;3.820236206054687500e+00;1.745394766330718994e-01;1.196127980947494507e-01;-4.588332772254943848e-02;-7.161260396242141724e-02;9.937970581054687500e+02;1.171516494750976562e+02;3.909082710742950439e-01
8.700000000000000000e+01;2.187349081039428711e+00;3.340732574462890625e+00;5.210062861442565918e-01;1.218968629837036133e-01;-4.273446649312973022e-02;-7.689190655946731567e-02;1.018638305664062500e+03;1.737332611083984375e+02;-3.796418309211730957e-01
8.800000000000000000e+01;2.187591075897216797e+00;3.342047691345214844e+00;1.736944913864135742e-01;1.213334873318672180e-01;-4.262339696288108826e-02;-7.646360993385314941e-02;1.014655578613281250e+03;1.655962219238281250e+02;-8.633069992065429688e-01
8.900000000000000000e+01;2.119258642196655273e+00;2.851383924484252930e+00;5.179135203361511230e-01;1.244496181607246399e-01;-3.888091072440147400e-02;-8.314166963100433350e-02;1.042287963867187500e+03;2.328974914550781250e+02;-1.009321451187133789e+00
9.000000000000000000e+01;2.119211673736572266e+00;2.853026866912841797e+00;1.726899147033691406e-01;1.235339120030403137e-01;-3.888178244233131409e-02;-8.226063102483749390e-02;1.036575073242187500e+03;2.212348175048828125e+02;-2.293187856674194336e+00
9.100000000000000000e+01;2.062496185302734375e+00;2.351991176605224609e+00;5.139316320419311523e-01;1.285524666309356689e-01;-3.488384932279586792e-02;-9.108020365238189697e-02;1.066040893554687500e+03;2.942202148437500000e+02;-1.363112688064575195e+00
9.200000000000000000e+01;2.062118053436279297e+00;2.354101181030273438e+00;1.713827699422836304e-01;1.274373233318328857e-01;-3.503202274441719055e-02;-8.985459804534912109e-02;1.060073120117187500e+03;2.821109924316406250e+02;-3.087034225463867188e+00
9.300000000000000000e+01;2.016871452331542969e+00;1.843087077140808105e+00;5.088188648223876953e-01;1.349022090435028076e-01;-3.118306957185268402e-02;-1.009799614548683167e-01;1.088834106445312500e+03;3.503097229003906250e+02;-1.106236338615417480e+00
9.400000000000000000e+01;2.016168355941772461e+00;1.845642924308776855e+00;1.696713864803314209e-01;1.340976953506469727e-01;-3.149507567286491394e-02;-9.988843649625778198e-02;1.084901123046875000e+03;3.425772094726562500e+02;-2.555569410324096680e+00
9.500000000000000000e+01;1.982287287712097168e+00;1.325100660324096680e+00;5.029060244560241699e-01;1.430896818637847900e-01;-2.816206030547618866e-02;-1.120615899562835693e-01;1.109736083984375000e+03;3.947951049804687500e+02;9.718234091997146606e-02
9.600000000000000000e+01;1.981313109397888184e+00;1.327748179435729980e+00;1.676491498947143555e-01;1.433768868446350098e-01;-2.862747386097908020e-02;-1.118829920887947083e-01;1.109889282226562500e+03;3.948905944824218750e+02;6.110662966966629028e-02
9.700000000000000000e+01;1.958903312683105469e+00;7.990124821662902832e-01;4.973799586296081543e-01;1.512378454208374023e-01;-2.607387118041515350e-02;-1.222046241164207458e-01;1.126695678710937500e+03;4.251008605957031250e+02;1.817739844322204590e+00
9.800000000000000000e+01;1.957743048667907715e+00;8.010721802711486816e-01;1.657291948795318604e-01;1.530585736036300659e-01;-2.665854804217815399e-02;-1.234139129519462585e-01;1.131415161132812500e+03;4.324070434570312500e+02;3.836339712142944336e+00
9.900000000000000000e+01;1.947067975997924805e+00;2.670623958110809326e-01;4.939644932746887207e-01;1.564713865518569946e-01;-2.502241171896457672e-02;-1.284386664628982544e-01;1.136599731445312500e+03;4.405809326171875000e+02;3.168996810913085938e+00
1.000000000000000000e+02;1.945816278457641602e+00;2.678453326225280762e-01;1.645336300134658813e-01;1.593927592039108276e-01;-2.567321993410587311e-02;-1.306664943695068359e-01;1.144246582031250000e+03;4.518158874511718750e+02;6.723549842834472656e+00
1.010000000000000000e+02;3.005776643753051758e+00;4.762635707855224609e+00;5.302962660789489746e-01;1.097637116909027100e-01;-4.901808127760887146e-02;-5.888963118195533752e-02;9.425510253906250000e+02;3.138358306884765625e+01;4.531128406524658203e-01
1.020000000000000000e+02;3.006588935852050781e+00;4.763716220855712891e+00;1.767621040344238281e-01;1.096170097589492798e-01;-4.880880191922187805e-02;-5.896120518445968628e-02;9.409012451171875000e+02;2.801289367675781250e+01;7.525135874748229980e-01
1.030000000000000000e+02;2.881744623184204102e+00;4.319048881530761719e+00;5.277632474899291992e-01;1.135051324963569641e-01;-4.778733849525451660e-02;-6.374918669462203979e-02;9.647651977539062500e+02;6.873120117187500000e+01;1.129919756203889847e-02
1.040000000000000000e+02;2.882476091384887695e+00;4.320209503173828125e+00;1.759243458509445190e-01;1.132486984133720398e-01;-4.758638143539428711e-02;-6.370940059423446655e-02;9.620177001953125000e+02;6.280129623413085938e+01;4.552792310714721680e-01
1.050000000000000000e+02;2.770354509353637695e+00;3.858581781387329102e+00;5.250419974327087402e-01;1.169588416814804077e-01;-4.580433294177055359e-02;-6.905461102724075317e-02;9.887261962890625000e+02;1.137665176391601562e+02;-6.002300605177879333e-02
1.060000000000000000e+02;2.770933628082275391e+00;3.859884500503540039e+00;1.750295162200927734e-01;1.165094673633575439e-01;-4.563052952289581299e-02;-6.880639493465423584e-02;9.841155395507812500e+02;1.042063064575195312e+02;-2.508000135421752930e-01
1.070000000000000000e+02;2.672529935836791992e+00;3.382766962051391602e+00;5.219671726226806641e-01;1.205252557992935181e-01;-4.312174767255783081e-02;-7.515815645456314087e-02;1.013684753417968750e+03;1.658462524414062500e+02;-7.412083745002746582e-01
1.080000000000000000e+02;2.672867298126220703e+00;3.384321689605712891e+00;1.740251779556274414e-01;1.197708621621131897e-01;-4.300523549318313599e-02;-7.455762475728988647e-02;1.007517028808593750e+03;1.532606201171875000e+02;-1.588821291923522949e+00
1.090000000000000000e+02;2.588720560073852539e+00;2.893048763275146484e+00;5.182425975799560547e-01;1.249039322137832642e-01;-3.993820026516914368e-02;-8.256231993436813354e-02;1.039592407226562500e+03;2.232590179443359375e+02;-1.071002364158630371e+00
1.100000000000000000e+02;2.588726282119750977e+00;2.894997119903564453e+00;1.728056222200393677e-01;1.238656342029571533e-01;-3.991784155368804932e-02;-8.158567547798156738e-02;1.032921752929687500e+03;2.096708679199218750e+02;-2.498192310333251953e+00
1.110000000000000000e+02;2.518932819366455078e+00;2.390574932098388672e+00;5.135217905044555664e-01;1.310071051120758057e-01;-3.659291192889213562e-02;-9.185052663087844849e-02;1.065521972656250000e+03;2.816770935058593750e+02;-1.289141893386840820e+00
1.120000000000000000e+02;2.518544197082519531e+00;2.393012046813964844e+00;1.712452918291091919e-01;1.298869252204895020e-01;-3.670739009976387024e-02;-9.065183997154235840e-02;1.059781982421875000e+03;2.699492797851562500e+02;-2.717816591262817383e+00
1.130000000000000000e+02;2.462930679321289062e+00;1.876141428947448730e+00;5.076466202735900879e-01;1.393821537494659424e-01;-3.346651419997215271e-02;-1.031991988420486450e-01;1.090826782226562500e+03;3.361581115722656250e+02;-8.735102415084838867e-01
1.140000000000000000e+02;2.462139129638671875e+00;1.878997325897216797e+00;1.692747920751571655e-01;1.386592537164688110e-01;-3.374047577381134033e-02;-1.022240966558456421e-01;1.087401000976562500e+03;3.292726135253906250e+02;-1.992728710174560547e+00
